stop_id,stop_lat,stop_lon,stop_desc
504110,3.4133166802,-76.4803869267,AGUABLANCA C1
504111,3.4134145402,-76.4805276967,AGUABLANCA C2
504112,3.4135124102,-76.4806684568,AGUABLANCA C3
504113,3.4136102702,-76.4808092268,AGUABLANCA C4
504114,3.4137189702,-76.4809655768,AGUABLANCA C5
504115,3.4139762003,-76.4813460669,AGUABLANCA C6
504116,3.4140974603,-76.481522647,AGUABLANCA C7
504117,3.4142187303,-76.481699227,AGUABLANCA C8
504118,3.4143400003,-76.4818758071,AGUABLANCA C9
514484,3.4109636309,-76.4798669966,Tv 103 con Kr 28F
514581,3.4045966273,-76.4676839925,Cl 126 con Kr 28D4
515156,3.4110740195,-76.4860126108,Kr 28E3 con Cl 96
516042,3.4312315842,-76.5280777326,Dg 23 entre Cl 12B y 12C
516074,3.4236555242,-76.5295344365,Cl 13 entre Kr 34 y 33A
516076,3.4268670751,-76.5285004351,Cl 13 entre Kr 32 y Cl 14
516077,3.4258832296,-76.529033557,Cl 13 entre Kr 31 y 32
516078,3.429289892,-76.5276936198,Cl 13 entre Cl 12C y Kr 29B
516079,3.4296107895,-76.5272092336,Cl 13 entre Cl 14 y 16
516219,3.4227696758,-76.5276740726,Cl 14 entre Kr 33A y 34
516221,3.4262992897,-76.5278444943,Cl 14 entre Kr 31 y 32
516068,3.4140588537,-76.5328454125,Cl 13 entre Kr 44 y 44A
516137,3.4147206357,-76.5339530001,Kr 44 entre Cl 12 y 12B
516235,3.4273731151,-76.5285425397,Cl 13 entre Kr 29B y 31
516011,3.4188268558,-76.5242954175,Kr 39 entre Cl 17 y 16
516216,3.419207969,-76.52725601,Cl 14 entre Kr 38A y 37A
516218,3.4229759902,-76.5274435147,Cl 14 entre Kr 34 y 33A
516220,3.4261064417,-76.5275986073,Cl 14 entre Kr 32 y 31
516239,3.4184853307,-76.5261607528,Kr 39 entre Cl 15 y 14C
518074,3.4191544469,-76.5225352725,Kr 39 entre Cl 19 y 18
516032,3.4121014857,-76.5378670515,Cl 10 entre Kr 48B y 48A
516034,3.4156791464,-76.536735069,Cl 10 con Kr 44
516036,3.4179526835,-76.535976092,Cl 10 entre Kr 43 y 41A
516072,3.4197877394,-76.5307807366,Cl 13 entre Kr 39 y 38
516217,3.4194608369,-76.5274982853,Cl 14 entre Kr 37 y 39
516241,3.4190713203,-76.529716267,Kr 39 entre Cl 13B y 13A
516070,3.4167899347,-76.5317510698,Cl 13 entre Kr 41A y 41
516212,3.4151463116,-76.5280699449,Cl 14 entre Kr 43 y 42
516213,3.4151673885,-76.5282814565,Cl 14 entre Kr 42 y 42A
516214,3.4170956775,-76.5275481287,Cl 14 entre Kr 40B y 40A
516215,3.4175116865,-76.5276417261,Cl 14 entre Kr 40 y 40A
516257,3.417968909,-76.524620688,Cl 16 entre Kr 40A y 40
516064,3.4093482641,-76.5341751736,Cl 13 entre Kr 50 y 49A
516005,3.4129856372,-76.528238,Kr 44 entre Cl 14 y 14B
516209,3.4100852737,-76.5297133342,Cl 14 entre Kr 47 y 50
516211,3.4125048725,-76.5290362937,Cl 14 entre Kr 44 y 45
516237,3.4093603173,-76.5296994531,Cl 14 entre Kr 49 y 48
516238,3.4121116142,-76.5289156668,Cl 14 entre Kr 46 y 45
516048,3.4351445432,-76.5212375773,Kr 23 entre Cl 19A y 19B
516006,3.4121885081,-76.5258516806,Kr 44 entre Cl 15 y 15Bis
516262,3.4103502136,-76.5258972163,Cl 16 entre Kr 46A y 46B
516263,3.408189835,-76.5265798162,Cl 16 entre Kr 48 y 49
516038,3.4214381684,-76.5348433772,Cl 10 entre Kr 38A y 38
516040,3.4242047588,-76.533921116,Cl 10 entre Kr 35 y 34
516071,3.4207245396,-76.5306972355,Cl 13 entre Kr 37 y 38
516073,3.4230392468,-76.5299566501,Cl 13 entre Kr 34 y 35
516242,3.4205372625,-76.5341332914,Kr 39 entre Cl 11B y 10A
516063,3.4096145958,-76.5343352872,Cl 13 entre Kr 49A y 49B
516066,3.4119139605,-76.5335498981,Cl 13 entre Kr 47 y 47A
516069,3.4168419453,-76.5319366213,Cl 13 entre Kr 41A y 42
516018,3.4345633718,-76.5231952899,Dg 23 entre Cl 18E y 19
516007,3.4116878246,-76.5231603132,Kr 44 entre Cl 18 y 23
516148,3.4077126091,-76.5264990531,Cl 16 entre Kr 49A y 49
516149,3.4107048964,-76.5255557116,Cl 16 entre Kr 46A y 45Bis
516255,3.4128249915,-76.5248767974,Cl 16 entre Kr 44 y 43
516256,3.415602077,-76.5242128672,Cl 16 entre Kr 41C y 41B
516044,3.4320704147,-76.526874555,Dg 23 entre Cl 13 y 17A
516004,3.4141767992,-76.5322969757,Kr 44 entre Cl 13 y 13A
516065,3.4118409919,-76.5333609514,Cl 13 entre Kr 47A y 47
516067,3.4135518445,-76.5328142708,Cl 13 entre Kr 45 y 44A
505350,3.4071936917,-76.5209343387,MARIANO RAMOS A1
505352,3.4068589964,-76.5212989536,MARIANO RAMOS A2
516009,3.4166273332,-76.5211549778,Cl 25 entre Kr 41A y 41
516015,3.4150766362,-76.521174,Cl 25 entre Kr 41E y 41D
516096,3.4149008245,-76.5175969637,Cl 27 entre Kr 42 y 41D
516240,3.4193285769,-76.5183114584,Kr 39 entre Cl 26C y 26E
516244,3.4168489195,-76.5175857358,Cl 27 entre Kr 41 y 41A
516245,3.4153351952,-76.517729024,Cl 27 entre Kr 41C y 41D
518010,3.4192048171,-76.5205580642,Kr 39 entre Cl 25 y 26
505150,3.4189494122,-76.5086257432,ANTONIO NARIÑO A1
505200,3.4171958567,-76.5104523633,CIUDAD MODELO A1
505202,3.4168409395,-76.5108222255,CIUDAD MODELO A2
516010,3.4197411129,-76.5104341469,Kr 39 entre Cl 33 y 34
518005,3.4195800102,-76.5135653192,Kr 39 entre Cl 31A y 32
518013,3.4194632437,-76.5156213341,Kr 39 entre Cl 29 y 30C
516264,3.4183567381,-76.5173092902,Cl 27 entre Kr 40A y 40
516267,3.419187286,-76.5174518318,Cl 27 entre Kr 39 y 40
505250,3.4121330758,-76.5157291052,REPÚBLICA DE ISRAEL A1
505252,3.411758093,-76.5161205578,REPÚBLICA DE ISRAEL A2
505300,3.4110434439,-76.5168686301,VILLA DEL SUR A1
505302,3.4104534305,-76.5174823329,VILLA DEL SUR A2
516008,3.4131323474,-76.5212956648,Cl 25 entre Kr 42C y 42B
516092,3.410902118,-76.5180008529,Cl 27 entre Kr 36 y 44A
516093,3.4128134232,-76.5180008838,Cl 27 entre Kr 42B y 43
516094,3.4136847409,-76.5177216607,Cl 27 entre Kr 42B y 42A
516268,3.4110405922,-76.5181792871,Cl 27 con Kr 44
505401,3.4020500189,-76.5228758707,CAÑAVERALES B1
516234,3.401355527,-76.5228464837,Cl 25 entre Kr 58 y 57A
504056,3.3966526502,-76.523593,SIMÓN BOLÍVAR B1
504057,3.3970316498,-76.523561,SIMÓN BOLÍVAR B2
504058,3.3974876494,-76.523512,SIMÓN BOLÍVAR B3
504059,3.397862649,-76.523461,SIMÓN BOLÍVAR B4
504060,3.3982296487,-76.523403,SIMÓN BOLÍVAR B5
504066,3.3975846493,-76.523403,SIMÓN BOLÍVAR C5
504068,3.397943649,-76.523352,SIMÓN BOLÍVAR C7
504069,3.3981226488,-76.523324,SIMÓN BOLÍVAR C8
504070,3.3983006486,-76.523294,SIMÓN BOLÍVAR C9
516116,3.3953476513,-76.515215,Kr 50 entre Cl 44 y 45
516117,3.3939496526,-76.51414,Kr 50 entre Cl 47 y 47A
516118,3.3984246486,-76.519456,Kr 66 entre Kr 60 y 54
516121,3.3962946504,-76.516024,Kr 50 entre Cl 42A y 43
516123,3.3944776523,-76.519953,Kr 69 con Cl 34
516125,3.3946236522,-76.521237,Kr 69 entre Cl 33A y 33
516126,3.3947016521,-76.521927,Kr 69 entre Cl 29 y 26
516138,3.3929412631,-76.5237121156,Cl 25 entre Kr 70 y 69
516142,3.3945973946,-76.5186786109,Cl 42 entre Kr 69 y 68
516143,3.395890721,-76.5172996016,Cl 42 entre Kr 63 y 55
516145,3.3987916611,-76.5212919974,Cl 33 entre Kr 65 y 66
516175,3.3983584018,-76.518435009,Kr 50 entre Cl 34 y 38
516176,3.3970794979,-76.5169323335,Kr 50 entre Cl 41 y 42
516178,3.3960471137,-76.5174745194,Cl 42 entre Kr 59 y 67
516179,3.3947934385,-76.5187991778,Cl 42 entre Kr 68A y 68B
516182,3.3924033396,-76.5163802836,Kr 69 entre Cl 47 y 48
516183,3.3935508943,-76.5180337609,Kr 69 entre Cl 44 y 43
516192,3.3906607783,-76.5239399779,Cl 25 entre Kr 73 y 70
516194,3.3962926102,-76.5231551227,Cl 25 entre Kr 68A y 68
516196,3.398297859,-76.5229390361,Cl 25 entre Kr 66 y 65
516288,3.3926696539,-76.514725,Cl 48 entre Kr 63 y 67
516289,3.3919886547,-76.51531,Cl 48 con Kr 69
516056,3.3973427928,-76.537789482,Cl 13 entre Kr 68 y 66
516058,3.4011737037,-76.5367606972,Cl 13 entre Kr 65 y 64A
516129,3.4019649075,-76.5319294069,Cl 14 entre Kr 58 y 65
516130,3.3995441828,-76.5323845877,Cl 14 entre Kr 65 y 65C
516185,3.3981645222,-76.5337437747,Kr 66 entre Cl 13E y 13D
516186,3.39818377,-76.5366096745,Kr 66 entre Cl 13B y 13
516246,3.3979890692,-76.5364872797,Kr 66 entre Cl 13A y 13B
504051,3.3982096487,-76.523858,SIMÓN BOLÍVAR A2
504052,3.3977926491,-76.523922,SIMÓN BOLÍVAR A3
505400,3.4020558583,-76.5230212306,CAÑAVERALES A1
516102,3.4055476425,-76.524618,Kr 50 entre Cl 18 y 18A
516119,3.4017945359,-76.5254480035,Kr 56 entre Cl 18 y 18A
516146,3.3987963704,-76.5276146311,Cl 16 entre Kr 66 y 62
516147,3.4041473172,-76.5272726564,Cl 16 entre Kr 56 y 53
516172,3.4013328285,-76.527448303,Cl 16 entre Kr 60 y 56
516197,3.3973783005,-76.5257733508,Kr 66 entre Cl 25 y 18
502101,3.3877736586,-76.5448400185,CAPRI B1
502103,3.3882475756,-76.5449078111,CAPRI B2
516019,3.3897883139,-76.5449392794,Cl 5 entre Kr 77 y 76
516020,3.392525734,-76.5442663302,Cl 10 entre Kr 73 y 72
516051,3.3898834011,-76.5386553875,Cl 13 entre Kr 75 y 76
516276,3.3865338328,-76.541983577,Kr 80 entre Cl 10A y 9
516277,3.3869289427,-76.5395302508,Kr 80 entre Cl 13 y 10A
516055,3.3989870491,-76.5377740067,Cl 13 entre Kr 65B y 65C
516057,3.4017548434,-76.5368846564,Cl 13 entre Kr 59 y 64
516110,3.3962908561,-76.5381850044,Cl 13 entre Kr 67 y 68
516187,3.3982358569,-76.5385327888,Kr 66 entre Cl 13 y 12
516279,3.3972796565,-76.5427195108,Cl 10 entre Kr 67 y 66A
516132,3.4090127431,-76.5354398929,Kr 50 entre Cl 12A y 13
517122,3.3980173949,-76.5393118242,Kr 66 entre Cl 11 y 12
516101,3.4064926416,-76.527746,Kr 50 entre Cl 14C y 16
516128,3.403007955,-76.5285595714,Kr 56 entre Cl 16 y 15
516166,3.4041851252,-76.5275198634,Cl 16 entre Kr 53 y 56
516167,3.4001445822,-76.5277821163,Cl 16 entre Kr 56 y 65_2
516173,3.4016690675,-76.5276957697,Cl 16 entre Kr 56 y 65_1
516198,3.3977500746,-76.5289034603,Kr 66 entre Cl 16 y 14C
516200,3.3980105796,-76.5311324612,Kr 66 entre Cl 14C y 14
516202,3.399144284,-76.5321650158,Cl 14 entre Kr 66 y 65
516203,3.4019654423,-76.5316617423,Cl 14 entre Kr 64B y 64A
516204,3.4045097796,-76.5309892672,Cl 14 entre Kr 56 y 54
516206,3.4066219014,-76.5304284383,Cl 14 entre Kr 53 y 50
516231,3.403478729,-76.5305650326,Kr 56 entre Cl 14 y 14C
516232,3.4028565868,-76.528638553,Kr 56 entre Cl 15 y 16
504055,3.3966846501,-76.524035,SIMÓN BOLÍVAR A6
516124,3.3972217751,-76.5263100631,Kr 66 entre Cl 17 y 18
516139,3.3925638238,-76.5243797616,Cl 25 entre Kr 69A y 70
516184,3.3942176247,-76.5278998017,Cl 16 con Kr 69
516226,3.3940169101,-76.5325059487,Cl 14 entre Kr 69A y 70
516227,3.3941528992,-76.532281669,Cl 14 entre Kr 70 y 69A
516228,3.3975159564,-76.5324450763,Cl 14 entre Kr 66 y 66A
516236,3.3968199448,-76.5322405243,Cl 14 entre Kr 68 y 67
516247,3.397772315,-76.5309327691,Kr 66 entre Cl 14A y 15
516248,3.3975144705,-76.5287057888,Kr 66 entre Cl 15A y 16
516250,3.3965935548,-76.5277503379,Cl 16 entre Kr 68 y 66
516251,3.3957628585,-76.5280497818,Cl 16 con Kr 68
516252,3.3938464781,-76.5281631354,Cl 16 entre Kr 69 y 70
516294,3.3929876526,-76.5333100001,Kr 70 entre Cl 13C y 14
517102,3.3990605186,-76.5443449861,Cl 9 entre Kr 65A y 65
517123,3.3979521299,-76.534489572,Kr 66 entre Cl 13B y 13E
516050,3.3869067128,-76.5384578779,Cl 13 con Kr 80
516052,3.3892949974,-76.5384339781,Cl 13 entre Kr 80 y 75
516054,3.3920388866,-76.5382248083,Cl 13 entre Kr 75 y 72
516224,3.3903710721,-76.5325924318,Cl 14 entre Kr 72 y 75
516254,3.3873760604,-76.5359804485,Kr 80 entre Cl 13B y 13A
516295,3.3877695581,-76.5334158001,Kr 80 entre Cl 14 y 13C
516022,3.3952600649,-76.5433701104,Cl 10 entre Kr 70 y 68
516053,3.3927908903,-76.5384671609,Cl 13 entre Kr 70 y 72
516177,3.3950609236,-76.5379845688,Cl 13 entre Kr 69 y 68
516290,3.39357725,-76.5415429005,Kr 70 entre Cl 10A y 11A
516291,3.3934402507,-76.5395718004,Kr 70 entre Cl 11A y 13
516292,3.3933126513,-76.5377347003,Kr 70 entre Cl 13 y 13A
516293,3.3931686519,-76.5357870002,Kr 70 entre Cl 13A1 y 13B
511309,3.4042534322,-76.532328954,Kr 56 entre Cl 13G y 13F
511310,3.4040748998,-76.5323395905,Kr 56 entre Cl 13E y 14
511311,3.404926642,-76.5344310001,Kr 56 entre Cl 13F y 13
511312,3.4048803143,-76.5348381193,Kr 56 entre Cl 13 y 13C
516060,3.4041453115,-76.5358131556,Cl 13 entre Kr 57 y 56
516062,3.4066479812,-76.5350104257,Cl 13 entre Kr 56 y 53
516133,3.4076570535,-76.5312627113,Kr 50 entre Cl 13E y 13G
516205,3.4047528465,-76.5311819733,Cl 14 entre Kr 54 y 56
516207,3.4067120163,-76.5306727395,Cl 14 entre Kr 50 y 53
511313,3.4056515763,-76.5366032451,Kr 56 entre Cl 13 y 12A
511315,3.4062672406,-76.5385049381,Kr 56 entre Cl 11A y 11
511316,3.4061620755,-76.5387440636,Kr 56 entre Cl 10A y 11A
516026,3.4013148094,-76.5414029968,Cl 10 entre Kr 64A y 61
516028,3.4058574773,-76.5399198866,Cl 10 entre Kr 57 y 56
516030,3.4086641238,-76.5389971263,Cl 10 entre Kr 53 y 50
516059,3.4049990166,-76.5358451282,Cl 13 con Kr 56
516061,3.4071901629,-76.5351436982,Cl 13 entre Kr 50 y 53
517121,3.3980555256,-76.5436254618,Kr 66 entre Cl 9 y 10
517131,3.3949303826,-76.5457873835,Cl 5 entre Kr 70 y 68
517200,3.3982787919,-76.5433265517,Kr 66 entre Cl 10 y 9A
502100,3.3882820732,-76.5450907259,CAPRI A1
502102,3.3877653494,-76.5450203979,CAPRI A2
517096,3.3912244241,-76.5514180451,Kr 73 entre Cl 2A y 2C
517097,3.3914797366,-76.5493521599,Kr 73 entre Cl 2C y 3
517251,3.390464649,-76.5514060015,Cl 2A entre Kr 73C y 73B
517272,3.3861568157,-76.5458038022,Cl 4 entre Kr 80 y 78
511369,3.3827967618,-76.5588638939,Kr 83 con Cl 2C Oe
511449,3.3837717653,-76.5559446823,Kr 83 entre Cl 1A1 y 1
517090,3.3871215255,-76.5521821191,Cl 2 entre Kr 79 y 78B
517275,3.3851676834,-76.5526102868,Cl 2A Bis entre Kr 80 y 81
517277,3.3836996125,-76.5540989792,Kr 83 en la Y
502050,3.3942853226,-76.5460510839,CALDAS A1
502051,3.393864285,-76.5459118107,CALDAS B1
517076,3.3928315377,-76.5459537496,Cl 5 entre Kr 70 y 73 P2
517226,3.3933814534,-76.5532211801,Kr 70 entre Cl 1C y 2B
517227,3.3937627474,-76.5503058827,Kr 70 entre Cl 2C y 3
517247,3.3924633571,-76.5491941406,Cl 3 entre Kr 73 y 70
517249,3.3918082133,-76.5478786762,Kr 73 entre Cl 4 y 3B
517250,3.3915710126,-76.5495214145,Kr 73 entre Cl 3 y 2C
517281,3.392986102,-76.5459697646,Cl 5 entre Kr 70 y 73 P1
517163,3.3953523093,-76.5483802648,Kr 68 entre Cl 3B y 3C
517164,3.3953812453,-76.5463627594,Cl 5 entre Kr 68 y 69
517165,3.3947874979,-76.5494779213,Cl 3 entre Kr 69 y 68
517270,3.3890232519,-76.5522298282,Tv 2A entre Cl 2Bis y Dg 2A
517271,3.3900198723,-76.5534618346,Tv 2A entre Kr 74Bis y 74
511452,3.3873637013,-76.5494542824,Kr 78 entre Cl 3 y 2C
511453,3.387253703,-76.5475298127,Kr 78 entre Cl 3D y 3A
517129,3.3893228813,-76.551310656,Cl 2A entre Kr 76A y 76
517028,3.3946963277,-76.5569076914,Cl 1 entre Kr 69 y 67
517254,3.3929711714,-76.5558831043,Kr 70 entre Cl 1A y 1Bis
517244,3.3905556489,-76.5514850015,Cl 2A entre Kr 73B y 73C
517253,3.391623256,-76.5537235232,Cl 1C entre Kr 73 y 72
517083,3.390261716,-76.557174013,Cl 1AOe entre Kr 73B y 73A
517084,3.3921055759,-76.5571647098,Cl 1A Oe entre Kr 72 y 70
517159,3.3924538843,-76.5537910896,Cl 1C entre Kr 71 y 72
517255,3.3930338645,-76.5551479596,Kr 70 entre Cl 1A y 1C
517033,3.3890470489,-76.5573601383,Cl 1A Oe entre Kr 75 y 74B
517273,3.3863296248,-76.5502007781,Cl 2B entre Kr 78 y 80
517091,3.3870786765,-76.553801704,Cl 1C entre Kr 77A y 78
517093,3.3899675188,-76.5537923013,Cl 1C entre Kr 74 y 74A
517029,3.3926398714,-76.5572574868,Kr 70 entre Cl 1Oe y 1A Oe
517030,3.3905270624,-76.5578507831,Cl 2 Oe entre Kr 72 y 73B
517031,3.3891242823,-76.5585345102,Cl 2A Oe entre Kr 74C y 74D
517032,3.3876303755,-76.5587400551,Cl 2A Oe entre Kr 75 y 75A
516233,3.408260558,-76.5446018642,Kr 56 entre Cl 7A y 6A
517006,3.4076921909,-76.5433818538,Kr 56 entre Cl 8 y 9
517175,3.4087114203,-76.5465069398,Kr 56 entre Cl 5 y 7
517178,3.4088404648,-76.5463858856,Kr 56 entre Cl 6A y 5
516122,3.4088644991,-76.5394339193,Cl 10 entre Kr 50 y 53
516131,3.4107721496,-76.5408809665,Kr 50 entre Cl 9 y 9B
517007,3.4096301973,-76.5419691467,Cl 9 entre Kr 53 y 52A
517105,3.4079237184,-76.5424770441,Cl 9 entre Kr 56 y 55
517212,3.4071223183,-76.5411144733,Kr 56 entre Cl 9C y 9B
517213,3.4070876188,-76.5415357095,Kr 56 entre Cl 9 y 10
517147,3.4096204232,-76.5647818659,Cl 13 Oe entre Kr 56 y 54
517174,3.4091313986,-76.5639243815,Cl 13 Oe entre Kr 55 y 56
516025,3.4013085489,-76.5418866755,Cl 10 entre Kr 63 y 63A
516027,3.405506556,-76.5405273701,Cl 10 entre Kr 61 y 61A
517103,3.4023201585,-76.544032169,Cl 9 entre Kr 63 y 62C
517104,3.4049835427,-76.5433567724,Cl 9 entre Kr 61A y 61
517050,3.4069916038,-76.5496788319,Cl 3 entre Kr 60 y 58
517154,3.4085599747,-76.5507141207,Kr 57 entre Cl 3 y 2A
517155,3.4073059088,-76.5515671379,Cl 2A entre Kr 58 y 60
517168,3.4096126525,-76.5517573303,Kr 56 entre Cl 3 y 1B P1
517169,3.4098380539,-76.5539800318,Kr 56 entre Cl 3 y 1B P2
517177,3.4112147455,-76.5555823837,Cl 1 entre Kr 56 y 55B
517232,3.4088797324,-76.5556036927,Cl 1 entre Kr 59 y 56
500051,3.4145488316,-76.5493717045,CAÑAVERALEJO A2
500052,3.4144961553,-76.5492117983,CAÑAVERALEJO A3
500053,3.4146946137,-76.5489254513,CAÑAVERALEJO A4
500055,3.4151360837,-76.5489062127,CAÑAVERALEJO A7
500056,3.414991408,-76.5489134526,CAÑAVERALEJO A6
500058,3.4152955357,-76.5488989472,CAÑAVERALEJO A8
501800,3.4189481382,-76.5483782485,LIDO A1
501801,3.418639038,-76.5483261619,LIDO B1
501802,3.418478726,-76.5483735795,LIDO A2
501803,3.4191043293,-76.5483354566,LIDO B2
501850,3.4152953742,-76.5484221415,UNIDAD DEPORTIVA A1
501851,3.4145008639,-76.5482675267,UNIDAD DEPORTIVA B1
501852,3.4148286757,-76.5484416394,UNIDAD DEPORTIVA A2
501853,3.4148304916,-76.5482793864,UNIDAD DEPORTIVA B2
501854,3.4145156199,-76.5484542927,UNIDAD DEPORTIVA A3
517279,3.4145155414,-76.553318842,Cl 2 con Kr 53
501855,3.4152947327,-76.5482834351,UNIDAD DEPORTIVA B3
517014,3.4153541164,-76.5522768022,Kr 52 entre Cl 3 y 2
517058,3.4177222309,-76.5542041953,Cl 1 entre Kr 52 y 50
517060,3.4207753665,-76.5530714681,Cl 1 entre Kr 46 y 45
517062,3.4233408024,-76.552764888,Cl 1 entre Kr 44 y 42
502000,3.3986561479,-76.5465126694,REFUGIO A1
502001,3.3988156561,-76.5464680382,REFUGIO B1
517043,3.3984348728,-76.5523643264,Cl 2A entre Kr 65A y 66
517045,3.3994168707,-76.5497513797,Cl 3 entre Kr 65A y 65
517046,3.401295877,-76.5496993299,Cl 3 entre Kr 64 y 63A
517126,3.3953761833,-76.5534523776,Kr 67 entre Cl 2 y 1C
517156,3.3969937081,-76.5532065861,Cl 2 entre Kr 66A y 66B
517162,3.3966865077,-76.5497489979,Cl 3 entre Kr 67 y 66B
517012,3.4228807477,-76.5432085624,Kr 39 entre Cl 6 y 5F
517119,3.4218992783,-76.5403478522,Kr 39 entre Cl 7A y 7
517190,3.4259713095,-76.54018462,Cl 6 entre Cl 5E y Kr 36B
517208,3.4238468743,-76.5411117103,Cl 6 entre Kr 37A y 38
517026,3.4003225919,-76.55674069,Cl 1 entre Kr 65A y 64A
517042,3.4008990227,-76.5522922572,Cl 2A entre Kr 64 y 64A
516035,3.4177763314,-76.5365154798,Cl 10 entre Kr 42 y 44
516037,3.4203764419,-76.5356754737,Cl 10 entre Kr 39 y 41
517106,3.4179114586,-76.5394770164,Cl 9 entre Kr 43 y 42
517280,3.4204974266,-76.5387247884,Cl 9 entre Kr 41 y 40
501901,3.4097750084,-76.5474630337,GUADALUPE B1
516023,3.4134296348,-76.5438700006,Kr 50 entre Cl 8A y 8
517210,3.412990635,-76.5438960006,Kr 50 entre Kr 53 y 53A
501950,3.4037035762,-76.5468374649,PAMPALINDA A1
501951,3.403854923,-76.5468111574,PAMPALINDA B1
517021,3.407560425,-76.5556696168,Cl 1 entre Kr 60 y 59
517023,3.4055652632,-76.5557627598,Cl 1 entre Kr 62 y 60
517041,3.4035611877,-76.5519975003,Cl 2A con Kr 62B
517167,3.4047232895,-76.5497028196,Cl 3 entre Kr 62 y 61A
501700,3.4319698221,-76.5431149105,ESTADIO A1
501701,3.4316388688,-76.5432483381,ESTADIO B1
501702,3.4315559766,-76.5433491412,ESTADIO A2
501703,3.4320642469,-76.5430037471,ESTADIO B2
517013,3.4238480117,-76.5451495775,Kr 39 entre Cl 5B y 5A
517113,3.4276605569,-76.5394509018,Cl 6 entre Kr 34 y 36
517065,3.4273974134,-76.5496062991,Kr 37A entre Kr 38B y 38
517066,3.4285500142,-76.5474800415,Kr 37A entre Cl 4 y 4B
517072,3.4268741773,-76.5458699586,Cl 5 entre Kr 38A y 38C
517133,3.4307925765,-76.5512874355,Cl 9 Oe entre Kr 38B y 37
517134,3.4342066655,-76.5495403681,Cl 11 Oe entre Kr 36A y 36
517152,3.426075124,-76.5517062862,Cl 1 entre Kr 38D y 38C
517171,3.424683178,-76.5478530359,Kr 39 entre Cl 5 y 4
517172,3.4252211707,-76.5508672581,Kr 39 entre Cl 2A y 2
517018,3.4114616697,-76.5557145752,Cl 1 entre Kr 55B y 56
517020,3.4075996646,-76.5557829135,Cl 1 entre Kr 59 y 60
517025,3.4001095598,-76.5568692128,Cl 1 entre Kr 64 y 64A
517027,3.3950964141,-76.5570851069,Cl 1 entre Kr 66B y 67
517143,3.4112160262,-76.5568262704,Kr 56 entre Cl 1A Oe y 2 Oe
517144,3.4122524841,-76.5590949705,Kr 56 entre Cl 7 Oe y 8 Oe
517173,3.4109177162,-76.561206306,Kr 56 entre Cl 7 Oe y 8 Oe
517176,3.4106755156,-76.556508319,Kr 56 entre Cl 2 Oe y 1A Oe
517179,3.4098560131,-76.5626854867,Kr 56 entre Cl 7 Oe y 8 Oe
517187,3.4099168882,-76.5624753682,Kr 56 entre Cl 8 Oe y 7 Oe
517188,3.4114655752,-76.5603161253,Kr 56 entre Cl 8 Oe y 7 Oe
517189,3.41185215,-76.5580434769,Kr 56 entre Cl 5 Oe y 3 Oe
517231,3.4090008579,-76.5557113313,Cl 1 entre Kr 56 y 59
501900,3.4096242125,-76.547494996,GUADALUPE A1
517015,3.4152630097,-76.5524419559,Kr 52 entre Cl 2 y 3
517052,3.4130546326,-76.5534210018,Cl 2 entre Kr 54 y 53
517166,3.4106181508,-76.550573119,Kr 55B entre Cl 3 y 1A
517182,3.4095349043,-76.5495973878,Cl 3 entre Kr 56 y 55
517214,3.4091545042,-76.5483973492,Kr 56 entre Cl 5 y 3
517017,3.4150876976,-76.5548984415,Cl 1 entre Kr 53 y 52
517228,3.4128698873,-76.5555043868,Cl 1 entre Kr 55 y 54
517117,3.4137045589,-76.5463038763,Cl 6 entre Kr 50 y Cl 5
517207,3.4153496333,-76.5468820009,Kr 50 entre Cl 6 y 5
517209,3.4146136338,-76.5461060008,Kr 50 con Cl 6
516029,3.4110946367,-76.5407500004,Kr 50 entre Cl 9B y 9
516031,3.4118035454,-76.5384627565,Cl 10 entre Kr 49 y 50
516033,3.414858915,-76.5374593893,Cl 10 entre Kr 44A y 46
517008,3.4130428582,-76.5409287635,Cl 9 entre Kr 50 y 48 P2
517009,3.4157403895,-76.54013576,Cl 9 entre Kr 46 y 44
517010,3.4126565788,-76.541037404,Cl 9 entre Kr 50 y 48 P1
501750,3.4236591248,-76.5469932861,TEQUENDAMA A1
501751,3.4233205121,-76.5470643073,TEQUENDAMA B1
501752,3.4232093288,-76.5471583399,TEQUENDAMA A2
501753,3.4237556559,-76.546906126,TEQUENDAMA B2
517064,3.4243529646,-76.5525183929,Cl 1 entre Kr 42 y 40
517195,3.4226904506,-76.5486745592,Kr 42 entre Cl 5 y 3A
517196,3.4234880042,-76.5511820122,Kr 42 entre Cl 2A y 2
517257,3.4240538903,-76.5469688411,Cl 5 entre Kr 39 y 40
517115,3.4195523475,-76.5430048304,Cl 6 entre Kr 42 y 43
517211,3.421625787,-76.5420800326,Cl 6 entre Kr 39 y 39A
517215,3.4172239021,-76.5439849158,Cl 6 entre Kr 44 y 45A
517063,3.4245954505,-76.5526235157,Cl 1 entre Kr 39 y 40
517132,3.4272339851,-76.5510416875,Cl 1 entre Kr 37A y 37
517016,3.4152022833,-76.555100479,Cl 1 entre Kr 52 y 53
517039,3.4161546849,-76.5566656824,Dg 51 entre Cl 5 y 4
517151,3.4135187394,-76.5556108626,Cl 1 entre Kr 52 y 54
517248,3.4164753445,-76.5552393336,Kr 52 con Cl 1
